"customerID"	"prob_churn"
"137"	"2107-FBPTK"	66.401173490577
"138"	"3957-LXOLK"	66.3643660694188
"139"	"6400-BWQKW"	66.2543654510264
"140"	"3629-ZNKXA"	66.1912857033462
"141"	"4550-EVXNY"	66.1238108832093
"142"	"0508-OOLTO"	66.0474003986109
"143"	"8042-JVNFH"	65.9019404071757
"144"	"5378-IKEEG"	65.749915351955
"145"	"4983-CCWMC"	65.7411697228456
"146"	"7426-RHZGU"	65.6971443604109
"147"	"2575-GFSOE"	65.6088558216836
"148"	"8104-OSKWT"	65.5856397674513
"149"	"7028-DVOIQ"	65.4021694998345
"150"	"6851-WEFYX"	65.3540109797435
"151"	"3074-GQWYX"	65.300811716611
"152"	"6110-OHIHY"	65.2227591115394
"153"	"6221-AVQYL"	65.2094174033306
"154"	"1010-DIAUQ"	65.187679597242
"155"	"6376-GAHQE"	65.1850991821308
"156"	"7029-RPUAV"	65.1339964063266
"157"	"8875-AKBYH"	65.1148843086627
"158"	"2371-JQHZZ"	64.9498955605134
"159"	"5729-KLZAR"	64.9398647508351
"160"	"0023-HGHWL"	64.7802070865908
"161"	"4536-PLEQY"	64.7764517646904
"162"	"2845-AFFTX"	64.3702264517113
"163"	"9367-WXLCH"	64.0154388881709
"164"	"2344-JMOGN"	63.0082297640685
"165"	"2309-OSFEU"	62.8913524669007
"166"	"8676-TRMJS"	62.822171672295
"167"	"8263-JQAIK"	62.7532361528531
"168"	"6712-OAWRH"	62.3644428690759
"169"	"1062-LHZOD"	62.0565453205649
"170"	"6100-QQHEB"	61.9687096694153
"171"	"9191-MYQKX"	61.8134854912226
"172"	"6910-HADCM"	61.650411422239
"173"	"5216-WASFJ"	61.5280679457815
"174"	"8417-FMLZI"	61.5275464034398
"175"	"2018-PZKMU"	61.4888352083541
"176"	"5442-XSDCW"	61.2814302569144
"177"	"5605-IYGFG"	61.2782748217436
"178"	"9912-GVSEQ"	60.9224527920632
"179"	"8212-DJRCH"	60.8047868129437
"180"	"7351-KYHQH"	60.7551977173865
"181"	"9979-RGMZT"	60.7305068164534
"182"	"0093-EXYQL"	60.7213651405063
"183"	"6715-OFDBP"	60.6788807513596
"184"	"2357-COQEK"	60.6570538921629
"185"	"4013-UBXWQ"	60.5402539853577
"186"	"2041-JIJCI"	60.3550505350238
"187"	"6127-ISGTU"	60.1252861227518
"188"	"6986-IXNDM"	60.091508715912
"189"	"8621-MNIHH"	59.8721431013056
"190"	"7595-EUIVN"	59.6973486698334
"191"	"8617-ENBDS"	59.608493817806
"192"	"0570-BFQHT"	59.4857121571875
"193"	"4283-FUTGF"	59.4826512115258
"194"	"2656-FMOKZ"	59.4664098458422
"195"	"6242-MBHPK"	59.2281282506459
"196"	"4815-GBTCD"	59.2130635162674
"197"	"2070-XYMFH"	59.1129070836524
"198"	"4803-AXVYP"	59.0741003031036
"199"	"5583-SXDAG"	58.9816788921344
"200"	"4298-OYIFC"	58.7803136478031
"201"	"2694-CIUMO"	58.7690616391437
"202"	"7534-BFESC"	58.6549804714179
"203"	"6680-WKXRZ"	58.6052024726953
"204"	"4817-VYYWS"	58.5105663036199
"205"	"5655-JSMZM"	58.4945276020576
"206"	"8433-WXGNA"	58.46425739495
"207"	"0434-CSFON"	58.3025295901667
"208"	"5980-NOPLP"	58.2159491513212
"209"	"4315-MURBD"	58.1104976478215
"210"	"2501-XWWTZ"	58.1004541451432
"211"	"8709-KRDVL"	58.0804603982426
"212"	"5366-IJEQJ"	57.9745078835555
"213"	"7318-EIVKO"	57.9485220159542
"214"	"5108-ADXWO"	57.6936686430484
"215"	"8397-MVTAZ"	57.6717985065724
"216"	"0946-CLJTI"	57.6217391608617
"217"	"6331-EWIEB"	57.4825111866189
"218"	"2080-GKCWQ"	57.408406006307
"219"	"0396-YCHWO"	57.1516718715097
"220"	"1334-FJSVR"	57.1101544055758
"221"	"7786-WBJYI"	57.0192510160678
"222"	"4629-NRXKX"	57.0130883371225
"223"	"0221-WMXNQ"	56.9081544427268
"224"	"6331-LWDTQ"	56.8228599697142
"225"	"0139-IVFJG"	56.5998103840828
"226"	"6661-HBGWL"	56.576044025398
"227"	"4503-BDXBD"	56.5537890478884
"228"	"2025-JKFWI"	56.4436555503718
"229"	"6215-NQCPY"	56.3435301596317
"230"	"1104-TNLZA"	56.3431754501061
"231"	"2252-ISRNH"	56.2949450989418
"232"	"9355-NPPFS"	56.1468815683654
"233"	"5380-WJKOV"	56.1018622331473
"234"	"9822-OAOVB"	56.015891358198
"235"	"9272-LSVYH"	56.011230818975
"236"	"4484-CGXFK"	55.8337197133321
"237"	"3932-CMDTD"	55.8080564460675
"238"	"2398-YPMUR"	55.6411985252234
"239"	"0224-RLWWD"	55.5009814746974
"240"	"0027-KWYKW"	55.4481180405905
"241"	"1932-UEDCX"	55.1821974296278
"242"	"3799-ISUZQ"	55.0053015211951
"243"	"1035-IPQPU"	54.8312162356708
"244"	"8844-TONUD"	54.6466373735074
"245"	"5947-SGKCL"	54.5874586012983
"246"	"4412-YLTKF"	54.3650483860656
"247"	"8337-MSSXB"	54.2757875412762
"248"	"7460-ITWWP"	54.2722620740977
"249"	"4074-SJFFA"	53.8740597915196
"250"	"0248-IPDFW"	53.8729760594101
"251"	"2091-RFFBA"	53.7226308493626
"252"	"1436-ZMJAN"	53.4619358808594
"253"	"7634-WSWDB"	53.4498412923625
"254"	"3352-ALMCK"	53.2297264510461
"255"	"2862-PFNIK"	52.9766209336282
"256"	"8640-SDGKB"	52.8857982270309
"257"	"3753-TSEMP"	52.858733109142
"258"	"4822-NGOCH"	52.8119384616597
"259"	"0886-QGENL"	52.6996213689413
"260"	"0689-NKYLF"	52.5780620048215
"261"	"4501-EQDRN"	52.4983058194973
"262"	"9048-JVYVF"	52.489798117686
"263"	"3365-SAIGS"	52.4370697269343
"264"	"3518-PZXZQ"	52.2285718285319
"265"	"0620-DLSLK"	52.1755911855108
"266"	"4822-YCXMX"	52.1749690779899
"267"	"4521-YEEHE"	51.9637198423877
"268"	"3223-WZWJM"	51.8986736721128
"269"	"5543-QDCRY"	51.8973624068023
"270"	"1989-PRJHP"	51.8959407377045
"271"	"2582-FFFZR"	51.835530620623
"272"	"6961-VCPMC"	51.8202953975567
"273"	"9620-ENEJV"	51.6230111085307
"274"	"0637-YLETY"	51.4805912951397
"275"	"5816-SCGFC"	51.4173538804162
"276"	"4301-VVZKA"	51.3542032702393
"277"	"4030-VPZBD"	51.3531515593237
"278"	"1307-ATKGB"	51.2454223534362
"279"	"8695-ARGXZ"	51.1987241588022
"280"	"6365-MTGZX"	51.1827428868018
"281"	"0947-MUGVO"	51.1805036789162
"282"	"6543-CPZMK"	51.1790811991542
"283"	"9167-APMXZ"	50.8455751493808
"284"	"9050-QLROH"	50.6756100093466
"285"	"1518-VOWAV"	50.6519665297142
"286"	"4484-GLZOU"	50.6016347304598
"287"	"3703-KBKZP"	50.4983931311876
"288"	"5364-XYIRR"	50.3779218066771
"289"	"2685-SREOM"	50.3713590666936
"290"	"2070-FNEXE"	50.0716876109845
"291"	"2038-LLMLM"	50.0466019732512
"292"	"4659-NZRUF"	49.9344687586943
"293"	"3536-IQCTX"	49.883480203184
"294"	"9227-LUNBG"	49.8563062636687
"295"	"6467-CHFZW"	49.8409289724397
"296"	"7422-WNBTY"	49.832467483239
"297"	"8993-IZEUX"	49.6915537568676
"298"	"1236-WFCDV"	49.6065620400468
"299"	"4423-YLHDV"	49.5083739128605
"300"	"0376-YMCJC"	49.2469591377772
"301"	"2322-VCZHZ"	49.0631355804527
"302"	"2277-DJJDL"	48.8546117302745
"303"	"0895-DQHEW"	48.79850296816
"304"	"4062-HBMOS"	48.6832178775081
"305"	"2573-GYRUU"	48.5030542388479
"306"	"2974-GGUXS"	48.4664814200893
"307"	"7993-PYKOF"	48.4053317955394
"308"	"8490-BXHEO"	48.3951803724862
"309"	"0641-EVBOJ"	48.3316381770274
"310"	"7508-SMHXL"	48.1575288249131
"311"	"9398-MMQTO"	48.1373491290962
"312"	"1095-JUDTC"	48.1025374977514
"313"	"8782-LKFPK"	47.9006985951994
"314"	"3956-MGXOG"	47.7886776647898
"315"	"9895-VFOXH"	47.693951142627
"316"	"1384-RCUXW"	47.6044785481968
"317"	"2592-SEIFQ"	47.5439942091684
"318"	"9743-DQKQW"	47.5271606762668
"319"	"6519-CFDBX"	47.4592522645687
"320"	"3884-HCSWG"	47.2900849447921
"321"	"2626-URJFX"	47.2181194498662
"322"	"8630-FJLIB"	47.1890809542368
"323"	"5281-BUZGT"	47.1665290060251
"324"	"5175-WLYXL"	47.1443638248968
"325"	"3415-TAILE"	46.9461578611568
"326"	"3714-NTNFO"	46.9267438929344
"327"	"4704-ERYFC"	46.7558086609894
"328"	"8631-WUXGY"	46.7289629298459
"329"	"9699-UBQFS"	46.6469163274827
"330"	"3703-VAVCL"	46.5900253934892
"331"	"0093-XWZFY"	46.2633059161861
"332"	"7979-CORPM"	46.0837533480951
"333"	"2195-ZRVAX"	45.9723182040507
"334"	"9793-WECQC"	45.885174591721
"335"	"1597-FZREH"	45.7795722963716
"336"	"0869-PAPRP"	45.7609365366486
"337"	"8878-HMWBV"	45.6332810937239
"338"	"3173-NVMPX"	45.4524195727143
"339"	"1092-GANHU"	45.3595823362077
"340"	"5692-FPTAH"	45.3529417504041
"341"	"6789-HJBWG"	45.2664371277767
"342"	"2135-RXIHG"	45.2590270325366
"343"	"3761-FLYZI"	45.2316376440682
"344"	"5175-AOBHI"	45.1600784212717
"345"	"0952-KMEEH"	45.1106261690013
"346"	"7562-GSUHK"	45.0900196879509
"347"	"7048-GXDAY"	45.028027859405
"348"	"3237-AJGEH"	44.9825320725128
"349"	"6173-GOLSU"	44.8643464361305
"350"	"5916-QEWPT"	44.5917651545296
"351"	"6559-PDZLR"	44.5895637534438
"352"	"9601-BRXPO"	44.3597750387929
"353"	"8450-UYIBU"	44.2996886183955
"354"	"8212-CRQXP"	44.242893957395
"355"	"3130-ICDUP"	44.2411915800347
"356"	"0533-BNWKF"	44.233159579886
"357"	"0541-FITGH"	43.9011569610695
"358"	"1226-UDFZR"	43.7730516136386
"359"	"1907-YLNYW"	43.735356921803
"360"	"2951-QOQTK"	43.7186307099651
"361"	"9667-TKTVZ"	43.6449678322053
"362"	"7470-MCQTK"	43.6133645772794
"363"	"9281-PKKZE"	43.4985480480646
"364"	"2108-XWMPY"	43.4792173634062
"365"	"5349-AZPEW"	43.4215430655132
"366"	"2227-JRSJX"	43.3540104993594
"367"	"4237-RLAQD"	43.1240674510472
"368"	"3234-VKACU"	43.0538999737455
"369"	"5712-AHQNN"	42.9685646505224
"370"	"6719-OXYBR"	42.8597825062866
"371"	"0428-IKYCP"	42.7584004817433
"372"	"7442-YGZFK"	42.4449766649631
"373"	"6259-WJQLC"	42.3080240555953
"374"	"9885-AIBVB"	42.1979774111731
"375"	"0924-BJCRC"	42.175413045856
"376"	"5173-WXOQV"	42.0499253949558
"377"	"8665-UTDHZ"	41.9759478803903
"378"	"1261-FWTTE"	41.8498690098348
"379"	"4662-EKDPQ"	41.7649453331608
"380"	"1845-ZLLIG"	41.6457185963604
"381"	"7813-ZGGAW"	41.2791261816793
"382"	"5453-AXEPF"	40.9175165013831
"383"	"7739-LAXOG"	40.8680120150507
"384"	"6741-EGCBI"	40.4740719575876
"385"	"3481-JHUZH"	40.4032479570343
"386"	"4760-THGOT"	40.4028126400683
"387"	"1818-ESQMW"	40.2527975803522
"388"	"4619-EVPHY"	40.1352364114085
"389"	"5536-RTPWK"	40.1109032500445
"390"	"9450-TRJUU"	40.0409314258896
"391"	"5651-YLPRD"	39.9598496539964
"392"	"7268-IGMFD"	39.869541449029
"393"	"5419-JKZNQ"	39.7198724106888
"394"	"8167-GJLRN"	39.6553981399844
"395"	"3094-JOJAI"	39.5260117995547
"396"	"5977-CKHON"	39.4988532895814
"397"	"6711-VTNRE"	39.3786498291114
"398"	"6168-YBYNP"	39.3153207435738
"399"	"2884-GBPFB"	39.1825164412037
"400"	"1089-HDMKP"	39.0677245564968
"401"	"5673-TIYIB"	39.0471678822221
"402"	"1357-MVDOZ"	39.0171302469177
"403"	"8914-RBTSB"	38.9022754566505
"404"	"5118-MUEYH"	38.7787513417372
"405"	"8180-AKMJV"	38.4796834003431
"406"	"4959-JOSRX"	38.436414064107
"407"	"9415-TPKRV"	38.3338255827944
"408"	"8178-EYZUO"	38.1871100160098
"409"	"7825-GKXMW"	38.1710474935097
"410"	"3161-GETRM"	38.1497801193114
"411"	"9943-VSZUV"	38.0332276436401
"412"	"1427-VERSM"	37.8948142676374
"413"	"3164-AALRN"	37.8837223783223
"414"	"2014-MKGMH"	37.6404416043022
"415"	"8065-BVEPF"	37.6071662802641
"416"	"9445-SZLCH"	37.2316993767624
"417"	"7277-OZCGZ"	37.2045198574317
"418"	"1996-DBMUS"	37.0673865581677
"419"	"2826-DXLQO"	36.9545220414024
"420"	"9776-CLUJA"	36.9503987554344
"421"	"9469-WEJBT"	36.82736463348
"422"	"2105-PHWON"	36.7771104209543
"423"	"2476-YGEFM"	36.7434159092359
"424"	"5968-VXZLG"	36.6811017751313
"425"	"5046-NUHWD"	36.5987941260484
"426"	"3629-WEAAM"	36.5887699503845
"427"	"7718-RXDGG"	36.57730170893
"428"	"3804-RVTGV"	36.4703130027128
"429"	"8049-WJCLQ"	36.451913226078
"430"	"8740-XLHDR"	36.1844923576053
"431"	"9819-FBNSV"	36.1526878667976
"432"	"6582-OIVSP"	36.1504912483104
"433"	"2207-QPJED"	36.0723708033684
"434"	"6143-JQKEA"	35.8896562026971
"435"	"8807-ARQET"	35.8779765691657
"436"	"8725-JEDFD"	35.803887550395
"437"	"3446-QDSZF"	35.774089032724
"438"	"4177-JPDFU"	35.7631821758056
"439"	"7377-DMMRI"	35.6608566763498
"440"	"9495-SKLKD"	35.4574069844423
"441"	"3413-BMNZE"	35.3654119536467
"442"	"6257-RJOHI"	35.3032573785993
"443"	"0774-IFUVM"	35.1513094745294
"444"	"6986-IJDHX"	35.1480304705497
"445"	"9470-XCCEM"	35.008852714521
"446"	"6825-UYPFK"	34.9474719369331
"447"	"5129-JLPIS"	34.9203235250023
"448"	"7147-AYBAA"	34.8920227252236
"449"	"2240-HSJQD"	34.8230852263017
"450"	"8805-JNRAZ"	34.7006596078362
"451"	"3946-MHCZW"	34.5720908815872
"452"	"9574-RKJIF"	34.3972200721355
"453"	"0691-IFBQW"	34.2980978583102
"454"	"9174-FKWZE"	34.1655044359853
"455"	"4146-SVFUD"	34.0930887094166
"456"	"9244-ZVAPM"	34.0919084372756
"457"	"4432-ADRLB"	34.0573352240798
"458"	"4824-GUCBY"	34.0485943429777
"459"	"6917-YACBP"	34.0313785812293
"460"	"3113-IWHLC"	33.9693098118979
"461"	"4452-QIIEB"	33.8176802557132
"462"	"9327-QSDED"	33.7507012897916
"463"	"7537-CBQUZ"	33.7044526035191
"464"	"3503-TYDAY"	33.6560273239054
"465"	"9681-KYGYB"	33.5831296727627
"466"	"6923-EFPNL"	33.2943142944056
"467"	"4950-BDEUX"	33.2541948606772
"468"	"2709-UQGNP"	33.1949848052978
"469"	"2172-EJXVF"	33.1220541377098
"470"	"4976-LNFVV"	32.8342308513352
"471"	"1935-IMVBB"	32.8149244224499
"472"	"9373-WSLOY"	32.8065381441941
"473"	"1216-JWVUX"	32.5117850275366
"474"	"6745-JEFZB"	32.4798198289633
"475"	"5302-BDJNT"	32.4572509487549
"476"	"4001-TSBTV"	32.418241193513
"477"	"5103-MHMHY"	32.3881664415016
"478"	"4554-YGZIH"	32.3857847096823
"479"	"7798-JVXYM"	32.3812908828888
"480"	"7963-GQRMY"	32.2877672050802
"481"	"9777-WJJPR"	32.237663198102
"482"	"4329-YPDDQ"	32.1556553629689
"483"	"6173-ITPWD"	32.0061672619881
"484"	"9137-UIYPG"	31.9629164699045
"485"	"1855-AGAWH"	31.8790743754786
"486"	"2075-RMJIK"	31.8483142621443
"487"	"6624-JDRDS"	31.7805631408054
"488"	"7623-TRNQN"	31.7594683360817
"489"	"8614-VGMMV"	31.7385964021122
"490"	"2074-GUHPQ"	31.6295006239076
"491"	"1481-ZUWZA"	31.5939523301367
"492"	"2085-BOJKI"	31.4870884928994
"493"	"4010-YLMVT"	31.4624643167875
"494"	"9412-GHEEC"	31.3967411724184
"495"	"0100-DUVFC"	31.3939453312467
"496"	"1024-KPRBB"	31.0384020018332
"497"	"8868-GAGIO"	30.8902574021586
"498"	"2403-BCASL"	30.7280073556108
"499"	"3815-SLMEF"	30.6503275176659
"500"	"1370-GGAWX"	30.4223686994716
"501"	"5035-PGZXH"	30.3031504103354
"502"	"6145-NNPNO"	30.2441126462241
"503"	"8023-QHAIO"	30.2436440413239
"504"	"5207-PLSTK"	30.1230771193396
"505"	"4612-THJBS"	30.109306415695
"506"	"7251-LJBQN"	30.0193217459056
"507"	"6172-FECYY"	29.9998840518059
"508"	"5939-XAIXZ"	29.9555165535776
"509"	"8495-LJDFO"	29.9275668597781
"510"	"0623-GDISB"	29.9233857050925
"511"	"5208-HFSBT"	29.8733085985573
"512"	"3144-KMTWZ"	29.7519423530464
"513"	"6360-SVNWV"	29.59646374134
"514"	"7285-KLOTR"	29.5284637323606
"515"	"7504-UWHNB"	29.3927925355852
"516"	"8799-OXZMD"	29.2986151274985
"517"	"2474-LCNUE"	29.1473891382484
"518"	"2436-QBZFP"	29.1446592758016
"519"	"7112-OPOTK"	28.913486699857
"520"	"9033-EOXWV"	28.8818356262443
"521"	"1061-PNTHC"	28.8082875197951
"522"	"6362-QHAFM"	28.6751639681228
"523"	"7486-KSRVI"	28.6350264292403
"524"	"2806-MLNTI"	28.3872996764994
"525"	"9795-VOWON"	28.2634178730077
"526"	"3069-SSVSN"	28.209742318535
"527"	"2181-UAESM"	27.8406168363877
"528"	"7272-QDCKA"	27.7843181885604
"529"	"4860-IJUDE"	27.7707828887929
"530"	"8757-TFHHJ"	27.7417937449827
"531"	"8388-FYNPZ"	27.7082173344833
"532"	"0191-ZHSKZ"	27.5381238913775
"533"	"6629-LADHQ"	27.4807094344742
"534"	"8564-LDKFL"	27.2318457499606
"535"	"7957-RYHQD"	27.1555392172741
"536"	"0742-MOABM"	27.1526687076889
"537"	"3164-YAXFY"	27.0351118344361
"538"	"8980-WQFWL"	26.9694639152548
"539"	"6627-CFOSN"	26.8361057329005
"540"	"6211-WHMYA"	26.6626566635447
"541"	"7124-UGSUR"	26.6321277476898
"542"	"7629-WIXZF"	26.6232957062613
"543"	"5180-UCIIQ"	26.6039406390355
"544"	"2676-OXPPQ"	26.5670874318986
"545"	"9912-OMZDS"	26.5434316025434
"546"	"0222-CNVPT"	26.3647981363686
"547"	"9350-VLHMB"	26.2644945877886
"548"	"2043-WVTQJ"	26.2011964389331
"549"	"5542-DHSXL"	26.1824747670301
"550"	"0461-CVKMU"	25.7855400725628
"551"	"3058-HJCUY"	25.7548730779435
"552"	"8566-YPRGL"	25.62426554721
"553"	"8073-IJDCM"	25.6234646870131
"554"	"6137-MFAJN"	25.6044624847129
"555"	"3594-IVHJZ"	25.6012973869974
"556"	"5066-GFJMM"	25.5991920673809
"557"	"2684-EIWEO"	25.5921294266211
"558"	"2732-ISEZX"	25.539465710984
"559"	"3345-JHUEO"	25.5161958175068
"560"	"3567-PQTSO"	25.4919309909863
"561"	"4936-YPJNK"	25.4445356620768
"562"	"9825-YCXWZ"	25.412710057886
"563"	"9512-PHSMG"	25.3926503707415
"564"	"7398-LXGYX"	25.2841444908238
"565"	"1074-AMIOH"	25.1826646181954
"566"	"8421-WZOOW"	24.8875922201253
"567"	"4194-WHFCB"	24.7384052981768
"568"	"4558-FANTW"	24.5518563644353
"569"	"2826-UWHIS"	24.1898211073166
"570"	"4188-FRABG"	24.1871969741025
"571"	"2391-SOORI"	24.1158824484555
"572"	"7854-EKTJL"	24.1038201235735
"573"	"9170-CCKOU"	24.0897370408813
"574"	"3097-PYWXL"	24.0597845542562
"575"	"4081-DYXAV"	24.0523674708569
"576"	"3707-LRWZD"	24.0194710192348
"577"	"1485-YDHMM"	23.9922205845463
"578"	"4937-QPZPO"	23.9471898242203
"579"	"4667-OHGKG"	23.9408248909843
"580"	"2465-BLLEU"	23.9403944743598
"581"	"9039-ZVJDC"	23.908558360234
"582"	"1449-XQEMT"	23.9036851236203
"583"	"5144-PQCDZ"	23.9026341226934
"584"	"8495-PRWFH"	23.8763664743881
"585"	"2157-MXBJS"	23.852203137494
"586"	"4685-ERGHK"	23.5867090260657
"587"	"4097-YODCF"	23.5336297116732
"588"	"5760-WRAHC"	23.4242296435926
"589"	"3522-CDKHF"	23.4018032059408
"590"	"9844-FELAJ"	23.3611523547961
"591"	"7459-RRWQZ"	23.3060362114868
"592"	"2959-EEXWB"	23.2059460617544
"593"	"4012-ZTHBR"	23.1270481110192
"594"	"6207-WIOLX"	23.0101781991674
"595"	"7746-AWNQW"	22.9591716671874
"596"	"9817-APLHW"	22.933887832734
"597"	"5590-ZSKRV"	22.8533905416579
"598"	"4791-QRGMF"	22.8144885502868
"599"	"6537-OTKMY"	22.7798258733306
"600"	"2947-DOMLJ"	22.722852638334
"601"	"2195-VVRJF"	22.6104784588609
"602"	"9629-NHXFW"	22.5719818906532
"603"	"4255-DDUOU"	22.5709720749591
"604"	"7797-EJMDP"	22.4515048743983
"605"	"3426-NIYYL"	22.3897528872511
"606"	"9837-FWLCH"	22.3054987893839
"607"	"8257-RZAHR"	22.1949681705058
"608"	"8961-QDZZJ"	22.1494990369324
"609"	"4187-CINZD"	22.137313119362
